id	filename	md5	size	state
a0ae4b36-e72f-45b2-9f8e-85f9e2e5b38e	db6babbd-b14c-405b-8c1f-9908ea26b574_wxs_gdc_realn.bam	44fa255a06c6e983fe20c0e8332e0e5b	11277191345	released
b73d82ff-f5ba-4742-958a-5172b941f562	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_G09_1473622.CEL	19e35a48691f3735f744eb66ea14b6fc	69040565	released
4391ae1a-efb5-4af2-a5b0-e38073e52ab2	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_G08_1473636.birdseed.data.txt	a68aeabca02bf9bed110fee09bacf435	20850928	released
fd628a9d-7735-4dd7-b921-4fb036c64f9a	93f0abdc-4bcd-4c1d-bf80-5bb9de3c1487_wxs_gdc_realn.bam	71d23ba052a8b68a62c6737423af97bc	31814343539	released
fd936dd2-6d67-4873-8bb5-704141b6d3a7	nationwidechildrens.org_ssf.TCGA-S5-AA26.xml	af89eaed55401a9b12315da30666715a	16306	released
d3da5b1d-a0f4-4e8c-a5de-ebdf1ca96946	TCGA-BLCA.99cb0555-73c3-4043-86ce-8bb5d8de174d.star_fusion.rna_fusion.tsv	3c2876cdfd13b3ccfed2608e1ac9452f	3855	released
f95b0e28-0b59-4396-977f-f2f856ebce7e	f707cc74-d5fe-45e4-803d-ca3518016d91.wxs.aliquot_ensemble_masked.maf.gz	9756ebda956a8165abb93a136792a4d3	37589	released
c49f0751-ccab-4b86-a82d-50022ae6bb5f	TCGA-BLCA.f3937bb6-cc2e-4070-bfeb-96669b730db4.ascat2.allelic_specific.seg.txt	36c7c123ac9a0255725486f9caad8bfd	6046	released
d4f6ea71-8431-4978-95c1-a670c515a92c	d3b61483-54f6-4fed-b973-36595f023e56.wxs.aliquot_ensemble_raw.maf.gz	7e302e0c317a2850ef01b30a2acd11c8	91330	released
be88c89d-b25b-4407-a672-cad5939d1837	37bf79cb-af34-44e3-990f-b7a712c30339.rna_seq.star_splice_junctions.tsv.gz	7ff12b589eff114ba237c3cc376fb583	2244325	released
d5487e48-db8a-4300-b1af-c509d952587b	3ab0d2dc-e214-44c6-9aae-955dd055a930_wxs_gdc_realn.bam	9a9b5c5bccc7620dbc2e43d9ca8dec50	9315422162	released
843de22a-9b4a-4adc-a171-e05539221bd8	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_G09_1473622.grch38.seg.v2.txt	9e689258840dc904966ba95e5079814d	34701	released
84f5886c-d510-4393-91d1-89e2e134c295	TCGA_BLCA.ba035282-3970-438d-91b4-d842be931dd4.wxs.VarScan2.somatic_annotation.vcf.gz	e8a58092a04416cbda3638592e10b651	394963	released
554ab2f3-568c-4888-9292-62fd2eec3307	TCGA-BLCA.99cb0555-73c3-4043-86ce-8bb5d8de174d.star_fusion.rna_fusion.bedpe	a5fcd252d17eb29b000e27551d966db1	496	released
873d673f-afde-4f34-9f01-7381c9fe3379	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_E02_1537478.birdseed.data.txt	e458409d8abbd8816a86f5d2253a5d12	20851964	released
f3a6ba52-0436-4890-af3d-ab21620255b4	TCGA-BLCA.3b660dce-736a-4507-ac91-209e6982c529.star_fusion.rna_fusion.bedpe	5cb437a75cfb5e3f5b11b06a31913d4b	459	released
ffacd797-0517-44d0-a811-be9e66b3fbda	61a10eeb-0333-41e3-ba23-9de7bd7e4d52.wxs.MuTect2.aliquot.maf.gz	febf549cacf5842e7132595ac0c7cd7c	735723	released
81afbbb8-c8ff-439f-b9ad-d31e9174ba79	0ecff25f-1ab5-446e-94de-c7ee10f1475a.rna_seq.genomic.gdc_realn.bam	41cb086e46aff88ad913ab7ccf12db1a	4478251891	released
f857669f-ec19-4992-9470-36475f8668a4	10436bc0-d873-4389-b9fd-008442daf7f4_wxs_gdc_realn.bam	bcfd9d87ac85e3e241b03902344378b0	8911638309	released
d1582a74-54b5-474b-9fee-b6a01c4b50b6	f3a71088-c1c8-4288-bb4c-343064608e01.wxs.pindel.raw_somatic_mutation.vcf.gz	bb16ac6e1dd790b9c873926d47468b72	139670	released
ab4b8e08-6373-4816-aeba-e9d9c32216c4	TCGA_BLCA.ad1a2afb-6a91-482e-b584-16ad5774c354.wxs.MuTect2.somatic_annotation.vcf.gz	5231f587818194aa62ea5d8b0b24a22f	927984	released
2dc26025-4928-4f98-a97f-4c9326b42710	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_E03_1537636.nocnv_grch38.seg.v2.txt	4a451cbd5b4be80c84a74a3130f9530b	4234	released
9b28386f-a5c3-45af-af57-ba05ff0fd5c1	TCGA-ZF-A9R5-01A-01-TS1.20CADA4F-67F0-47CF-9218-57110A2BC570.svs	6c99d7a62478c8b65a12b4daebae2958	208428795	released
228d0bb8-dda5-4088-9315-7e81f49835c6	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_G03_1537596.CEL	531fa1e16ee4e39fe2cfeee1c129e990	69058605	released
825ecda8-1eb0-4590-8945-621da916a6dc	9b5644d2-d67c-49c3-bae3-1d4d04b82db0_noid_Red.idat	a04ec650f9c68597de61e499fc8c23c4	8095272	released
33e98471-823e-4549-b37f-70a453b7a139	TCGA-BLCA.09a82d4d-5128-41e4-b799-2f3ade5c8a5c.star_fusion.rna_fusion.tsv	67670ab257301bb5d971b357dc6bb2fc	1640	released
8a586cd6-0b88-4d4f-957c-5274cf0450d1	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_E03_1473630.CEL	04089924571769196fd83ae1427fc123	69122501	released
7e83e0d0-f022-4faf-b141-926481fbad44	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_E02_1473648.CEL	388655f47b1d3e7d56ae89d4c7462e87	69081905	released
00e7dc49-7f03-4008-94e2-a3bdc3475bd3	COPAL_p_TCGAb_337_338_339_NSP_GenomeWideSNP_6_C06_1373730.CEL	298217da45918670198f7d8d4b9df00d	69110081	released
05515e41-f0ba-4c78-9656-5aff6e0905b0	COPAL_p_TCGAb_337_338_339_NSP_GenomeWideSNP_6_C06_1373730.nocnv_grch38.seg.v2.txt	1ce076026889f1d4edece49628bbfadb	10953	released
871933cb-83a9-438f-ab13-0df9082ff5e5	c4d3eaeb-da8e-4c1e-bf5c-7d5f0412ffee.wxs.muse.raw_somatic_mutation.vcf.gz	eaf5fe37cbbc95d1f38b78edb78e5df8	32166	released
88862227-9d1b-4849-b99d-4c26835e4a82	6598d181-6117-4d27-9699-1a6baef300c9.rna_seq.augmented_star_gene_counts.tsv	a7a07969e47c0d80964a4c62e252fbed	4228394	released
5010c18e-6cee-4aa0-8a5e-46fbefe3190c	nationwidechildrens.org_ssf.TCGA-5N-A9KM.xml	6d9be357bcc8f84d91152971b78e1bbb	16490	released
3b8d7be6-7edd-449a-a68d-c39c3aa60ebd	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_G02_1537464.CEL	2f911754963aad34ab641ad0d80cb536	69128433	released
baec6293-c691-45e6-bfb9-a3b3520e7cc3	TCGA_BLCA.83433a33-c38d-4f70-b95a-ecac0ccdbb1b.wxs.MuTect2.somatic_annotation.vcf.gz	9ddc8de32b399666be5b750e0825a5d4	1044635	released
afc43eaa-e476-487e-8871-d1df3a52500a	72653103-22c8-4a28-ac39-45a16f7b0952.rna_seq.genomic.gdc_realn.bam	87562e42c1abd9418793c783e1bb40bf	5322258353	released
b3d12d45-f4e0-4db7-941f-b5c45f343f70	f9d26356-efcd-4f6f-b53a-c11012e266a1.wxs.pindel.raw_somatic_mutation.vcf.gz	a963733dc1c2067aa25f019d93975890	22805	released
d2042888-91d8-4c04-901b-53b3ab396e82	nationwidechildrens.org_clinical.TCGA-5N-A9KM.xml	e6dfe4015b04155774f546f1b834dd29	30815	released
9bd48d81-58a6-4860-84cc-580a88236dfa	05925937-c155-4c43-b1d1-1de4fa13236b.wxs.MuSE.aliquot.maf.gz	5606fbd359a075f4e736adfa948042f3	147335	released
e97e4357-a671-4d40-beae-82e185a53061	COPAL_p_TCGAb_337_338_339_NSP_GenomeWideSNP_6_C07_1373612.grch38.seg.v2.txt	603888997ea60f13c79211174c07da9f	29279	released
66a85b37-8e7c-4629-8d25-09b10baf7a97	9f9d22e9-d4d1-48c0-b2e3-1c9a1b94f71e.rna_seq.star_splice_junctions.tsv.gz	0b78d089ec5dce48abb6db8828350498	2619309	released
0d23a76a-4287-42cb-a668-57134820329b	e08e171d-851d-41d9-a762-8c01bad28bbf.wxs.aliquot_ensemble_raw.maf.gz	3791fada25e7760643c57b3094b86027	126026	released
3e715b5b-c3eb-44b0-a444-21947a73628a	TCGA-CF-A9FM-01Z-00-DX1.F9379708-8E04-435E-BF12-8E3222AE728D.svs	ea25cc84e9e13ceee4164e0b837b505d	1544133353	released
621f48df-4d55-4d68-bbbf-120e5791d6fa	94bbb389-7eab-439d-a9eb-6463a56d4017_wxs_gdc_realn.bam	dd75a96789506f76de80a082874fbe06	10375596508	released
e24e592d-fd00-442c-a88a-5caf72c4dc14	TCGA-BLCA.02e7f5e6-bde8-4173-ae57-644d0e42a678.star_fusion.rna_fusion.tsv	2f7c8e065591b0de09e95e523ba3249c	936	released
76e2a1cc-e8cd-4826-90f2-3dfc869b19a2	75443a63-dc7c-4311-8499-44a4ed5bc715.wxs.mutect2.raw_somatic_mutation.vcf.gz	10aa012ce838314a9988c60ad8bc12d1	127104	released
fa124aa7-527d-4964-a417-9314ff73ec1b	TCGA-BLCA.3c064ff0-b454-492a-9b0c-4f679d3cecbb.arriba.rna_fusion.tsv	74e9f4281be3f5e90bf445e980d7b529	3353	released
d6468adf-536d-4bcc-8e5b-42c8415098f2	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_G02_1537464.grch38.seg.v2.txt	20b3256d0e022c527a7c3a882a216fb6	33411	released
99376a32-b08f-4950-895a-1f3257a15395	72653103-22c8-4a28-ac39-45a16f7b0952.rna_seq.transcriptome.gdc_realn.bam	a37e491b62d69ba48064746493ccb709	12378324819	released
ffc5cbc0-5e13-4644-8993-aa60bb446da5	f277e0ef-f6ee-4df5-b000-fecfee8e0210.wxs.MuTect2.aliquot.maf.gz	2ac9ee2a3a5231e089d1bde08f6e5359	823260	released
bbbdf25d-f4e4-473f-ac53-7b0c48c76e96	599f6273-660e-4464-815b-74d6ba10ed8b.mirbase21.mirnas.quantification.txt	ebbd19d47c26fd6cc69114af1159e4ad	50273	released
a1dd6f9b-da70-4d1c-9dda-026247765d11	6a372a7c-f6f3-48bc-b1f2-3f46c6f0e8aa.wxs.muse.raw_somatic_mutation.vcf.gz	f4d1dd838a09d75b8e28bc21ea64b90f	28347	released
77ee859d-cfc6-43b6-98ba-a8fb2f3c51c7	53b965de-92d1-4f37-99a4-5d9fc3dc9a36.mirbase21.mirnas.quantification.txt	5dbe74a7bd72400c7d6dfd816e98592e	50212	released
94a4053c-1d98-4fa7-9f0d-89e8a986e00e	TCGA_BLCA.5f42021e-4a6a-45a8-a36a-354343ce00d8.wxs.MuSE.somatic_annotation.vcf.gz	f69a570f71bf5e2326ecd7eb8760962e	250229	released
f5b0e198-a4c3-4e10-9d08-8f36db6202a9	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_G03_1537596.grch38.seg.v2.txt	1d4ab47cd21135b18dc0e76996288eb2	30120	released
020ffdf1-bcca-4125-9275-5cf4b513a7f6	72653103-22c8-4a28-ac39-45a16f7b0952.rna_seq.chimeric.gdc_realn.bam	24be3f35cc50e6518bf7fe9d85ec2e98	50548633	released
d596986a-6f17-4819-9df5-f7e72a8dfdd0	TCGA-CF-A9FM-01A-01-TSA.A8A47050-75B5-42BE-ABF0-70AAA85EA88C.svs	37f4350c26cfe356294c006d40c485cf	230156729	released
0669507b-31c5-4538-b2c8-98853628034f	9b5644d2-d67c-49c3-bae3-1d4d04b82db0.methylation_array.sesame.level3betas.txt	becbbff0e0ac3bea50298860cb0b4a51	12933822	released
5c1a638e-a102-49f2-b4c0-2b642838f51a	TCGA-5N-A9KM.3DA2EAED-CD7A-4102-9871-74AA445DD4F3.PDF	900e897b2a2151dd1bee5f37ff1bed4c	53403	released
089d67c5-06c4-4bf7-b926-d0fd59215c03	72653103-22c8-4a28-ac39-45a16f7b0952.rna_seq.star_splice_junctions.tsv.gz	a2c94d8b4f708db7bb31458054b022cb	2300823	released
86e9832d-8abe-43a6-b950-7408dc7dee80	240eb695-bb3e-4a0a-976e-0d26f602bba3.wxs.aliquot_ensemble_masked.maf.gz	0ad93dcac5d2c1196a8a67859fb14688	79042	released
5d5b9e5d-6132-4c3e-a30f-492d72e8cc6f	1e1d98e1-b0a8-462e-abcd-5aefcfbb1f58.mirbase21.mirnas.quantification.txt	f310320ff496d3af070699905d464d6e	50416	released
c39934ad-d4b2-43ea-9cad-6d1753e46ef0	803ed418-81ab-45cc-952d-1164729d3770.wxs.VarScan2.aliquot.maf.gz	ac3c736c10b05914527886daff395f2d	233769	released
c5cfcfcf-c054-4ff1-927c-9e6e507c5fa7	TCGA-BLCA.a46a4a22-97b5-4e41-bf03-6de3c299e5be.gene_level_copy_number.v36.tsv	b369936653ae36e758602661880c5023	3446849	released
c61e11c4-fb4f-4f22-a2a6-19eecaf7f4c2	CHESS_p_TCGAb_112_347_367_NSP_GenomeWideSNP_6_D05_1438888.grch38.seg.v2.txt	2aa3ebb9d5bac7519b92960eade95689	76902	released
0ce2e6f8-7827-4f37-9635-fa446627cbc8	TCGA-XF-A8HB.AEEB69FF-8CC6-4E22-AD71-A55B11595314.PDF	d1968ca1eb4a52c5d4f7c087c4ba7f48	587069	released
db583d61-410e-43ce-866c-081203453da8	b6c2961d-e31e-4380-8f22-2ca985943846_noid_Grn.idat	5f64c7e57110ef31fd32afcbdf1e6688	8095288	released
29d592ea-3054-414a-ba02-29bae6ba567d	TCGA_BLCA.20a16b0a-2f92-4978-a403-af32a5a2c984.wxs.Pindel.somatic_annotation.vcf.gz	09f006a45fb50bc2e1bf3fd8dcf2f496	43747	released
6eafa979-c7e6-486f-ba98-608b48e12d23	4bc4c1f2-3570-48cc-a509-38e80aa09cd4_wxs_gdc_realn.bam	30a48a72b3ca2dffd7a47a1cb50bf7c4	10941810228	released
3247ba5b-9033-4415-9f81-911088a536f4	nationwidechildrens.org_ssf.TCGA-CF-A9FM.xml	b78fb4d15dc1d694005c8c0e6079c016	15100	released
d3d9ee9b-8885-475a-a01f-00fe64d52d7b	d9be99ef-b43e-44f0-ace3-bac74f676897_wxs_gdc_realn.bam	c34fe1a1cdb6f54df84f9a8fa9c7f11f	11241889740	released
0d9e0dba-91df-4e7c-a869-eb40f341fe3c	dd7dbaad-0760-49c0-bfee-59ce9dc69a3c.wxs.MuSE.aliquot.maf.gz	bf2b4f971808273bc70a086aec18ffea	161360	released
34150e43-3925-4127-b9dc-5f8d0646d0b9	7292e0df-0f22-4acb-80c9-04c7c9b2590b.wxs.aliquot_ensemble_masked.maf.gz	4acf302e50fb147e154c7951b5fd839b	33013	released
fd58d8eb-1b07-450b-9d3a-2f9a1511e0fd	fd0efbeb-faca-44ce-bff1-050424b85750.wxs.aliquot_ensemble_masked.maf.gz	d467577d297d8cdb1c3228a078200af9	36482	released
067721d5-da47-4628-bf1e-9e70c2c9e0cf	e3ed5345-951a-4bcf-9801-5935494b6bab.rna_seq.chimeric.gdc_realn.bam	cfe86dd953aabd0953fa7f078b8231bf	72322941	released
bb740a3a-4f8d-4d46-96af-87707f189670	TCGA-YC-A8S6-01A-21-A459-20_RPPA_data.tsv	68002e52ed12851953c6f9861a5cb4ef	22079	released
003048e2-a626-4f6b-8fd2-fb6188cf9649	e3ed5345-951a-4bcf-9801-5935494b6bab.rna_seq.star_splice_junctions.tsv.gz	8042db88a74645825360d9387f5a63b6	2503524	released
d7a51ff3-22fb-41dd-8d2d-36ad57daf072	TCGA-BLCA.98a08981-930e-4016-b202-dd04d0ed1e22.arriba.rna_fusion.bedpe	17c919797ab33a4971f783a425a76650	1183	released
d1eb0c1d-f17f-4495-bec3-2a454d9c6515	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_B04_1365306.birdseed.data.txt	ae3be994a75596e3c0c17ab68c812e8b	20851974	released
db471745-6352-47ba-b3ef-4dd41e8ddcab	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_A12_1473558.birdseed.data.txt	863d6c5602c68f973608496be1c10eef	20850928	released
b1e0ddb6-f96c-461c-9268-423f815128fa	nationwidechildrens.org_biospecimen.TCGA-GD-A6C6.xml	f79feccb84d926ed47e767ed97d0d130	53944	released
b057fe6a-6cfb-4e29-a519-cfef91cb18b9	nationwidechildrens.org_clinical.TCGA-GD-A6C6.xml	a868ed50b4fb0233f9ad76a32d46b904	38152	released
4687cc00-ef7c-4386-a5ab-9f4113b8eeca	094bcdf0-4fae-4b36-a545-a8aa709012dc.mirbase21.isoforms.quantification.txt	3f38dbe0c1474537ae4ca75f07d93135	321861	released
430e973f-b57a-4d4e-9d91-6dcf7a415ffc	73bdee22-557b-48e0-98b9-aab0e1712bcc.wxs.varscan2.raw_somatic_mutation.vcf.gz	a1594e8f7c5dded48fdf65d66877c7eb	59162	released
c9168fe6-13b3-4c95-b3be-eaab8d067785	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_A12_1473558.nocnv_grch38.seg.v2.txt	f8270718e2431abb3e7f75d6d4119af1	4573	released
7e4883ea-1a46-48f3-887f-a2a7da0329ea	fd78ed12-ff64-42ef-8f68-d13b2f707f73_wxs_gdc_realn.bam	925b76433ac8e93fbc3542ccd92cbe29	10927170247	released
d8d53cee-72fe-4dd2-83c8-1a8ea0a0258d	AVISO_p_4TCGA_242_238_250_mN_GenomeWideSNP_6_C02_1231558.birdseed.data.txt	ffd61a8074c62eb8b13436d9c03b8b21	20851970	released
dfeab8ad-b8d9-4ee5-ab33-1b7bf790437e	094bcdf0-4fae-4b36-a545-a8aa709012dc.mirbase21.mirnas.quantification.txt	8c79caa6502c7bd30acd12cf7c57ca84	50294	released
f58e4c78-a295-40cf-8d3d-65fa5d2c0228	nationwidechildrens.org_clinical.TCGA-CU-A3QU.xml	c527afcdc5eb5eced43502c069614847	36558	released
7fbfa5f1-8c22-4fe8-b939-91d3f39aab0d	TCGA-FJ-A3ZE.A6FF1E82-2C6B-40F5-9F5E-96562F8EE796.PDF	125dd307a6ef94fbad5c02657e1c242a	102152	released
5df5181b-dd48-449b-9efe-2708f2ae4be9	a09a26b4-aa5f-4f22-b8ae-c45191ba6861.wxs.muse.raw_somatic_mutation.vcf.gz	e19aac0043e76d1df5185aa3cf87a8d4	25305	released
84add375-f560-4c71-9fb3-3297670237d3	AVISO_p_4TCGA_242_238_250_mN_GenomeWideSNP_6_A07_1231484.nocnv_grch38.seg.v2.txt	e2af1d129c0459b61d17f150cbbc65c0	18652	released
7a431e83-0139-4419-b9ac-112dcc78f980	01d28096-7b02-4a4a-beb4-5727cb704613_noid_Grn.idat	8f91691e0cc66ef215c9a90f47559883	8095287	released
df36562b-bb01-4034-b39f-0481349bb86f	nationwidechildrens.org_omf.TCGA-YC-A8S6.xml	6901bd06afbdb415b4136111c9cd594c	36770	released
a203b860-6892-4856-8fc5-4cb5cbe85cc7	adbbe179-97fe-4265-bb11-7d209d2b2357.wxs.MuTect2.aliquot.maf.gz	31fa8ecf20e77caadf79ae9b080865d1	776888	released
25f0fdd8-ce73-4931-b29a-994a6ddc7b96	37702812-40a0-40ca-9755-f2965a4693b9.rna_seq.star_splice_junctions.tsv.gz	48534c6f9431e06ad306a52878f40f10	1042711	released
9d86fc7d-8445-4780-8836-b0ce0ab3c8ab	TCGA_BLCA.1c22f908-474b-4e90-9127-12c4410c50e5.wxs.MuSE.somatic_annotation.vcf.gz	3e22d1fab3c047564e8de642c8f2fc43	403690	released
617c3a5c-82b8-4c50-8b58-4294a7a9cb90	d7e7af05-0123-42aa-9c82-1f50e844967c.wxs.mutect2.raw_somatic_mutation.vcf.gz	39ef63618435594877c89a4d82bbfeb9	230034	released
00c7288b-fb82-4e51-8fb4-1ad3735c04f8	37702812-40a0-40ca-9755-f2965a4693b9.rna_seq.genomic.gdc_realn.bam	44aa8645efdc90cca24f90dcd52f0793	6791659290	released
3e9064fe-971c-4242-9daf-e5c63f2c6218	06b3a91e-f70e-4fb8-8782-bfc022f296b4.wxs.aliquot_ensemble_masked.maf.gz	23bac072618ab3377027bcc1bb57be9b	101535	released
e2203d00-04f4-43ca-8a5e-b3da260972d6	bb35540f-8b0b-47de-8124-ae54f331739a_noid_Red.idat	e18f0b445f7467da9ccbb06926b38ee9	8095326	released
58ab244a-4924-479a-9d3e-972115dc71fc	e76f88be-cbcf-499d-a9bb-e1c2c7ecef95.rna_seq.chimeric.gdc_realn.bam	d38e8820a0876e248f2845714fdb473c	41645949	released
e326f217-8116-48ed-97e3-08f665557db4	c34bf572-12df-4550-9c1e-3cf21902f41e.mirbase21.mirnas.quantification.txt	987fb6c1e4b56148ece376ce48128d9c	50378	released
f756435a-4f0d-4d5c-8eee-d6c9a3dcd84f	dc83b106-af68-430d-b92c-24bb7199925e_wxs_gdc_realn.bam	4579bd245e4cd1510c2ff530980ad133	14041044340	released
64b4a1d5-003d-4287-820a-74c2fa6fa9e0	TCGA-GD-A6C6-01A-41-A457-20_RPPA_data.tsv	91ede16038b457c6933881c49b88dbe0	22072	released
233cca9e-e942-4c04-9b28-9d26fcbdb1fc	TCGA-YC-A8S6-01Z-00-DX1.6B92FB17-2000-48B0-B7AE-6C8766D958E2.svs	115b33368cca8f22763a9b144da3fb82	1365380139	released
03ed0ccf-4abf-4e7d-8b7e-6028b07a03ac	7cfe2959-c904-4fa9-810d-7abc137af208.rna_seq.genomic.gdc_realn.bam	c6525137f9aa611d38d248d5034a1375	8852176291	released
9a8cc2ff-9fd6-4257-98da-6d69ec5acad9	e76f88be-cbcf-499d-a9bb-e1c2c7ecef95.rna_seq.genomic.gdc_realn.bam	076b6372b4a2b2420969a19949358f74	4274998504	released
e14c000a-2e88-4dcd-8d05-e2a4085bd042	3cabe358-3251-4864-a485-29a42cc27457_wxs_gdc_realn.bam	2423bc78111ddd103ba25570e8826d26	18716165224	released
54b47ec0-4d84-4cd6-88cd-f91ca22ff34d	DLP_REDO_FROM_CONGA_B03.birdseed.data.txt	84ab8cdf3280d11d99acebfe2b9be03d	20850876	released
ae788ab7-639a-42fe-ae80-e3a0b49789f6	nationwidechildrens.org_clinical.TCGA-FJ-A3ZE.xml	b5a8a58362e7e3181b3cd36524c4f51a	54076	released
a4aa6ccd-ee00-4281-bec7-67516ce0ee8a	TOPOS_p_TCGAb_352_353_84_86_NSP_GenomeWideSNP_6_G12_1376484.CEL	e94e3847880fcb1045f2c63fee849198	69098993	released
13f405dc-fc08-41e1-9872-c946e66be614	ae9a399e-e021-4385-bc31-29b239337960.rna_seq.chimeric.gdc_realn.bam	882104828d3a22cb7b6331740d536379	73845352	released
9d4deaec-9c5d-4fe7-ad8f-d82333f4a888	TCGA_BLCA.f7f3ef2a-ca28-4ac2-a03f-459a950392d9.wxs.Pindel.somatic_annotation.vcf.gz	0177bb3ff1d793317edff23112b9cb58	457041	released
603649d8-d93a-489b-8066-d1fa54c891d1	c573879d-45b3-4e69-b487-83f17de3aa4a.wxs.mutect2.raw_somatic_mutation.vcf.gz	2b823b86e137f18b0422d4caa78e4d66	205550	released
fc841bf8-46fb-4dee-aecb-9f485a5663cc	TCGA-BLCA.4771441c-1445-4200-b15a-22d2cbb0ca6a.star_fusion.rna_fusion.bedpe	de4560f28118845f02d2200490155fea	925	released
2cdd1cda-0fd1-47a6-8637-80efc3289948	7d658d1e-533b-4991-b03d-6caf5a1f02da.mirbase21.isoforms.quantification.txt	399a61abcf24a35fedb22874e688a04e	518827	released
92c2c5af-bd3f-4080-9ffe-a82a536b9f64	TCGA-BLCA.b56d8ed1-321d-43ec-901c-9050e93ae1b0.star_fusion.rna_fusion.tsv	e8a7f51bbca38ad249dce4b36182df5a	55269	released
505d3cb4-1984-4d0f-aeff-0482c8738e87	TCGA_BLCA.415c74df-a879-4dcf-854d-b373524406cf.wxs.VarScan2.somatic_annotation.vcf.gz	3b1cf399460fd7b0a2db1d2e1937b19f	187953	released
f90fc6e6-d70e-426e-914c-373390f8d9b5	TCGA-FD-A5BU-01A-03-TSC.141CAFDC-00E9-401A-A8D8-633C20F43D98.svs	cc88980e0da573e19948225266853083	493554861	released
1c042c50-a205-4dc2-8b5b-2b652f6c6680	ca0444e5-af1a-4aed-9350-8952b3014fa5.wxs.VarScan2.aliquot.maf.gz	b0b685760de85108eb594218e1d22b08	181732	released
fba489c8-52b1-4e81-986a-91f6824bee55	ENDUE_p_TCGA_271_76_79_280_81_N_GenomeWideSNP_6_D04_1346856.grch38.seg.v2.txt	58897bb70cb3641d8699e70182f891bf	27430	released
5314bd24-3b1d-48f3-ac00-8af32f45536c	3f86cd81-0266-497d-aa61-4eb327789483.rna_seq.genomic.gdc_realn.bam	b6db9b46888cd66e147000aa104e24a5	5418803160	released
b7c6df90-4f49-40e7-8faa-e2969b998137	94bd1ccc-a3a5-4a40-9afd-bd97e7f3ea96.mirbase21.isoforms.quantification.txt	0cdd5b7025229e8bc00c021e09b52e56	557958	released
6b92542b-ee99-4c81-9628-dbb33e0de38a	TCGA_BLCA.5f75ba76-3dd5-4fa5-b2eb-239872c63e8a.wxs.MuTect2.somatic_annotation.vcf.gz	81bb44ef3f120c9aa11231fffec79505	2229121	released
6d783d6b-5b86-4cb9-8296-63fd18b92aa7	TCGA_BLCA.68644204-ccd4-4d37-a7db-7fd9f1e1741b.wxs.Pindel.somatic_annotation.vcf.gz	106a241103b8a06f51564426ca0f8d4e	50129	released
223a9d8e-4405-4d84-9b97-54cc9aaf5ed2	25b91c9a-6d52-4bc9-b6cc-e41d2c128b7b.rna_seq.chimeric.gdc_realn.bam	66dc868d0ccdc325d1fa88ba82f6c3b2	91845609	released
16a46abf-9e1e-4d2f-ab1d-c9aabc6490e6	9377460a-8497-41b8-b2c2-5f50cfeda1fe_wxs_gdc_realn.bam	48aa1b9c0e8522b0e3bcca292b288aec	19266687747	released
8ecb300a-2e8f-4e1e-8754-44233a884cda	ae9a399e-e021-4385-bc31-29b239337960.rna_seq.genomic.gdc_realn.bam	f10decdd0530bc197f19dcfeac3202f1	5178896886	released
629710e5-e746-4fde-8b93-51e9db92f91d	TCGA-BLCA.910a2022-7b7e-4c56-a1e6-043201642167.gene_level_copy_number.v36.tsv	f444dc18d4f1734f5005a6bffa588cbc	3446867	released
2fa0d53b-ede9-4575-a9f2-5e93b3ee2cb8	TCGA-BLCA.7e62bc8d-c001-43b5-85d2-2f50a28be20c.gene_level_copy_number.v36.tsv	1c1b73cff3325861550bd4c819349903	3447104	released
a68a1ce3-28e5-4b1b-9352-7760efd3f72c	TCGA-K4-A3WU-01B-21-A23Y-20_RPPA_data.tsv	926142c7f7b6a986ab23d1ec8080b309	22116	released
10d5d8ce-786d-463d-b940-e3f1f6adf805	e4e132f7-bde1-4f4a-8312-fb7da8b72a58.rna_seq.chimeric.gdc_realn.bam	68896529cf8c96907d2bb9da582af366	78492929	released
ba8b7dac-8c1f-4ceb-b1a8-b125c2da522f	24f3bfd8-707a-429f-8be6-65d6e5bcb029.wxs.muse.raw_somatic_mutation.vcf.gz	be448e5583c81dc468907f29233d5978	48376	released
4e18a03a-b2ef-4c88-aaf6-22848aa0b1df	AMAZE_p_TCGASNP_b86_87_88_N_GenomeWideSNP_6_F01_735508.CEL	fd7a49c06bd0a7c535ae12000f78eecb	69085005	released
32667a68-de9f-425d-8699-70fa680fcdf1	1fc08ad5-6ed3-4aeb-8a09-d17edaf2c19a_noid_Red.idat	4857c0bcd03d49b63d97ba399f50217b	8095283	released
